Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,180.566,180.566,screen dark,50.43825915720001
0,180.566,180.566,wifi running,1.178463999
0.0,2.0661700000000565,2.0661700000000565,core 0 cpu_idle start,0.05573741515400152
2.0661700000000565,182.0079999999998,179.94182999999975,core 0 cpu_idle,4.8541467944459935
0.0,2.0660719999996218,2.0660719999996218,core 1 cpu_idle start,0.05573477148638979
2.0660719999996218,182.0079999999998,179.9419280000002,core 1 cpu_idle,4.8541494381136046
0.0,2.066812000000027,2.066812000000027,core 2 cpu_idle start,0.05575473387440073
2.066812000000027,182.0079999999998,179.94118799999978,core 2 cpu_idle,4.854129475725594
0.0,2.078617000000122,2.078617000000122,core 3 cpu_idle start,0.05607318791540329
2.078617000000122,182.0079999999998,179.9293829999997,core 3 cpu_idle,4.853811021684591
0.0,2.7141780000001745,2.7141780000001745,core 4 cpu_idle start,0.0732182085636047
2.7141780000001745,182.0079999999998,179.29382199999964,core 4 cpu_idle,4.83666600103639
0.0,3.2717579999998634,3.2717579999998634,core 5 cpu_idle start,0.08825959815959632
3.2717579999998634,182.0079999999998,178.73624199999995,core 5 cpu_idle,4.821624611440399
