Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,180.566,180.566,screen dark,50.878767970800006
0,117.243,117.243,wifi running,0.7718692905000001
117.243,122.776,5.533000000000001,wifi scan,0.2792698755000001
122.776,142.99,20.214000000000013,wifi radio,37.93191362730003
142.99,147.98,4.989999999999981,wifi running,0.03285166499999988
147.98,179.47,31.49000000000001,wifi radio,59.09151875550002
179.47,180.566,1.0960000000000036,wifi running,0.007215516000000025
0.0,1.8824160000003758,1.8824160000003758,core 0 cpu_idle start,0.05122392770881023
1.8824160000003758,1.9592150000007678,0.07679900000039197,core 0 cpu_idle,0.0020898390282106665
1.9592150000007678,1.9594820000002073,0.00026699999943957664,core 0 cpu_frequency,None
1.9594820000002073,2.0593919999992067,0.09990999999899941,core 0 cpu_idle,0.0027187309379727723
2.0593919999992067,2.0596430000005057,0.00025100000129896216,core 0 cpu_frequency,None
2.0596430000005057,2.17728999999963,0.11764699999912409,core 0 cpu_idle,0.003201386634576165
2.17728999999963,2.1792870000008406,0.0019970000012108358,core 0 cpu_frequency,None
2.1792870000008406,2.1805050000002666,0.001217999999425956,core 0 cpu_frequency,None
2.1805050000002666,2.2220799999995506,0.041574999999284046,core 0 cpu_idle,0.0011313305849805176
2.2220799999995506,2.2221620000000257,8.200000047509093e-05,core 0 cpu_frequency,None
2.2221620000000257,2.22241700000086,0.0002550000008341158,core 0 cpu_frequency,None
2.22241700000086,2.2225199999993492,0.00010299999848939478,core 0 cpu_frequency,None
2.2225199999993492,2.2229779999997845,0.0004580000004352769,core 0 cpu_frequency,None
2.2229779999997845,2.225774000000456,0.0027960000006714836,core 0 cpu_frequency,None
2.225774000000456,2.2320569999992586,0.006282999998802552,core 0 cpu_idle,0.0001709717393674153
2.2320569999992586,2.232531999999992,0.00047500000073341653,core 0 cpu_frequency,None
2.232531999999992,2.2392350000009174,0.006703000000925385,core 0 cpu_idle,0.0001824006954251814
2.2392350000009174,2.243003999999928,0.0037689999990107026,core 0 cpu_frequency,None
2.243003999999928,2.2592359999998735,0.0162319999999454,core 0 cpu_idle,0.0004417019375985143
2.2592359999998735,2.2595280000005005,0.0002920000006270129,core 0 cpu_frequency,None
2.2595280000005005,2.2994440000002214,0.03991599999972095,core 0 cpu_idle,0.0010861862087924066
2.2994440000002214,2.299655000000712,0.00021100000049045775,core 0 cpu_frequency,None
2.299655000000712,2.706626999999571,0.40697199999885925,core 0 cpu_idle,0.011074440669568959
2.706626999999571,2.7068139999992127,0.00018699999964155722,core 0 cpu_frequency,None
2.7068139999992127,2.7113349999999627,0.004521000000750064,core 0 cpu_idle,0.0001230245478204106
2.7113349999999627,2.7118050000008225,0.00047000000085972715,core 0 cpu_frequency,None
2.7118050000008225,3.1846580000001268,0.4728529999993043,core 0 cpu_idle,0.01286718126538107
3.1846580000001268,3.1910659999994095,0.006407999999282765,core 0 cpu_frequency,None
3.1910659999994095,3.1911739999995916,0.00010800000018207356,core 0 cpu_idle,2.9388744049545496e-06
3.1911739999995916,3.1912179999999353,4.400000034365803e-05,core 0 cpu_frequency,None
3.1912179999999353,3.2254609999999957,0.03424300000006042,core 0 cpu_idle,0.0009318136674016441
3.2254609999999957,3.242095999999947,0.016634999999951106,core 0 cpu_frequency,None
3.242095999999947,3.3041830000001937,0.06208700000024692,core 0 cpu_frequency,None
3.3041830000001937,3.337868000000526,0.033685000000332366,core 0 cpu_frequency,None
3.337868000000526,3.989693999999872,0.6518259999993461,core 0 cpu_idle,0.017737358746782207
3.989693999999872,3.989858999999342,0.0001649999994697282,core 0 cpu_frequency,None
3.989858999999342,4.043030000000726,0.05317100000138453,core 0 cpu_idle,0.0014468786178376755
4.043030000000726,4.058247000000847,0.015217000000120606,core 0 cpu_frequency,None
4.058247000000847,4.211663000000044,0.15341599999919708,core 0 cpu_idle,0.004174725508778151
4.211663000000044,4.2122959999996965,0.0006329999996523838,core 0 cpu_frequency,None
4.2122959999996965,4.239240999999311,0.026944999999614083,core 0 cpu_idle,0.0007332219509894986
4.239240999999311,4.239632000000711,0.0003910000014002435,core 0 cpu_frequency,None
4.239632000000711,4.299511999999595,0.05987999999888416,core 0 cpu_idle,0.0016294425839696361
4.299511999999595,4.299746000000596,0.00023400000100082252,core 0 cpu_frequency,None
4.299746000000596,4.3235399999994115,0.023793999998815707,core 0 cpu_idle,0.0006474775691677733
4.3235399999994115,4.324207999999999,0.0006680000005871989,core 0 cpu_frequency,None
4.324207999999999,4.577214999999342,0.25300699999934295,core 0 cpu_idle,0.006884775882582121
4.577214999999342,4.577408000001014,0.00019300000167277176,core 0 cpu_frequency,None
4.577408000001014,4.613816000000952,0.0364079999999376,core 0 cpu_idle,0.0009907272143983021
4.613816000000952,4.624583000000712,0.010766999999759719,core 0 cpu_frequency,None
4.624583000000712,4.624706000000515,0.0001229999998031417,core 0 cpu_frequency,None
4.624706000000515,4.643348999999944,0.018642999999428866,core 0 cpu_idle,0.0005073095873844584
4.643348999999944,4.643631000000823,0.00028200000087963417,core 0 cpu_frequency,None
4.643631000000823,4.673596000000543,0.02996499999972002,core 0 cpu_idle,0.0008154015869923813
4.673596000000543,4.684863000000405,0.011266999999861582,core 0 cpu_frequency,None
4.684863000000405,4.684944000000542,8.100000013655517e-05,core 0 cpu_frequency,None
4.684944000000542,4.709584000000177,0.02463999999963562,core 0 cpu_idle,0.0006704987519900846
4.709584000000177,4.710274000000936,0.0006900000007590279,core 0 cpu_frequency,None
