Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,180.375,180.375,screen dark,50.76704880000001
0.0,1.6361530000003768,1.6361530000003768,core 0 cpu_idle start,0.04447194746241025
1.6361530000003768,1.9720600000000559,0.3359069999996791,core 0 cpu_idle,0.009130220985591278
1.9720600000000559,1.9761209999996936,0.0040609999996377155,core 0 cpu_frequency,None
1.9761209999996936,2.0320780000001832,0.05595700000048964,core 0 cpu_idle,0.001520956025613309
2.0320780000001832,2.0326139999997395,0.0005359999995562248,core 0 cpu_frequency,None
2.0326139999997395,2.0377180000004955,0.005104000000756059,core 0 cpu_frequency,None
2.0377180000004955,2.0620719999997164,0.024353999999220832,core 0 cpu_idle,0.0006619612031788216
2.0620719999997164,2.0725789999996778,0.010506999999961408,core 0 cpu_frequency,None
2.0725789999996778,4.290248999999676,2.2176699999999983,core 0 cpu_idle,0.06027804473599996
4.290248999999676,4.2904209999996965,0.0001720000000204891,core 0 cpu_frequency,None
4.2904209999996965,4.292067000000316,0.0016460000006190967,core 0 cpu_idle,4.4739596816827546e-05
4.292067000000316,4.29218899999978,0.00012199999946460593,core 0 cpu_frequency,None
4.29218899999978,4.321520999999848,0.029332000000067637,core 0 cpu_idle,0.0007972672256018385
4.321520999999848,4.321813999999904,0.000293000000056054,core 0 cpu_frequency,None
4.321813999999904,4.6218070000004445,0.29999300000054063,core 0 cpu_idle,0.008154049734414696
4.6218070000004445,4.622062999999798,0.00025599999935366213,core 0 cpu_frequency,None
4.622062999999798,4.645986000000448,0.023923000000650063,core 0 cpu_idle,0.0006502462784176693
4.645986000000448,4.6676479999996445,0.02166199999919627,core 0 cpu_frequency,None
4.6676479999996445,4.667957999999999,0.0003100000003541936,core 0 cpu_frequency,None
4.667957999999999,4.672067999999854,0.004109999999855063,core 0 cpu_idle,0.0001117130879960605
4.672067999999854,4.67598100000032,0.003913000000466127,core 0 cpu_frequency,None
4.67598100000032,4.680653000000348,0.004672000000027765,core 0 cpu_idle,0.0001269886976007547
4.680653000000348,4.680782999999792,0.00012999999944440788,core 0 cpu_frequency,None
4.680782999999792,4.697425000000294,0.016642000000501866,core 0 cpu_idle,0.00045234287361364117
4.697425000000294,4.697529000000031,0.00010399999973742524,core 0 cpu_frequency,None
4.697529000000031,4.706148999999641,0.008619999999609718,core 0 cpu_idle,0.00023429849598939184
4.706148999999641,4.7070620000004055,0.0009130000007644412,core 0 cpu_frequency,None
4.7070620000004055,4.715573999999833,0.008511999999427644,core 0 cpu_idle,0.0002313629695844429
4.715573999999833,4.715613000000303,3.9000000469968654e-05,core 0 cpu_frequency,None
4.715613000000303,4.752107000000251,0.036493999999947846,core 0 cpu_idle,0.0009919361151985826
4.752107000000251,4.83824100000038,0.08613400000012916,core 0 cpu_frequency,None
4.83824100000038,4.8520610000005036,0.0138200000001234,core 0 cpu_idle,0.00037563865600335415
4.8520610000005036,4.8542580000003,0.0021969999997963896,core 0 cpu_frequency,None
4.8542580000003,4.86382599999979,0.009567999999489984,core 0 cpu_idle,0.0002600658943861374
4.86382599999979,4.863994000000275,0.00016800000048533548,core 0 cpu_frequency,None
4.863994000000275,4.864752999999837,0.0007589999995616381,core 0 cpu_idle,2.0630227188084975e-05
4.864752999999837,4.864918999999645,0.00016599999980826396,core 0 cpu_frequency,None
4.864918999999645,4.865002000000459,8.300000081362668e-05,core 0 cpu_idle,2.2560064221150244e-06
4.865002000000459,4.8652060000003985,0.00020399999993969686,core 0 cpu_frequency,None
4.8652060000003985,4.865222000000358,1.5999999959603883e-05,core 0 cpu_idle,4.3489279890200124e-07
4.865222000000358,4.865222999999787,9.99999429041054e-07,core 0 cpu_frequency,None
4.865222999999787,5.04010500000004,0.17488200000025245,core 0 cpu_idle,0.004753432665606862
5.04010500000004,5.040547000000515,0.000442000000475673,core 0 cpu_frequency,None
5.040547000000515,5.058837999999923,0.018290999999408086,core 0 cpu_idle,0.0004971640127839113
5.058837999999923,5.082470000000285,0.023632000000361586,core 0 cpu_frequency,None
5.082470000000285,5.342118000000482,0.2596480000001975,core 0 cpu_idle,0.007057440358405369
5.342118000000482,5.3519679999999425,0.009849999999460124,core 0 cpu_frequency,None
5.3519679999999425,5.372472000000016,0.020504000000073574,core 0 cpu_idle,0.0005573151232019999
5.372472000000016,5.450072999999975,0.07760099999995873,core 0 cpu_frequency,None
5.450072999999975,6.062071000000287,0.6119980000003125,core 0 cpu_idle,0.016634595238408493
6.062071000000287,6.074606000000131,0.012534999999843421,core 0 cpu_frequency,None
6.074606000000131,6.391266999999971,0.31666099999984,core 0 cpu_idle,0.00860709930879565
6.391266999999971,6.391571000000113,0.0003040000001419685,core 0 cpu_frequency,None
6.391571000000113,6.392106999999669,0.0005359999995562248,core 0 cpu_idle,1.4568908787937836e-05
6.392106999999669,6.392533000000185,0.0004260000005160691,core 0 cpu_frequency,None
6.392533000000185,7.044949000000088,0.6524159999999029,core 0 cpu_idle,0.01773318881279736
7.044949000000088,7.045345999999881,0.0003969999997934792,core 0 cpu_frequency,None
7.045345999999881,7.052067999999963,0.006722000000081607,core 0 cpu_idle,0.00018270933760221816
7.052067999999963,7.208770000000186,0.15670200000022305,core 0 cpu_frequency,None
7.208770000000186,8.45066399999996,1.2418939999997747,core 0 cpu_idle,0.033755672435193874
8.45066399999996,8.450968000000103,0.0003040000001419685,core 0 cpu_frequency,None
8.450968000000103,8.452119000000494,0.0011510000003909227,core 0 cpu_idle,3.128510081062559e-05
8.452119000000494,8.452624000000469,0.0005049999999755528,core 0 cpu_frequency,None
8.452624000000469,9.102052999999614,0.6494289999991452,core 0 cpu_idle,0.017651999763176766
9.102052999999614,9.102987999999641,0.0009350000000267755,core 0 cpu_frequency,None
9.102987999999641,9.408701999999721,0.30571400000008,core 0 cpu_idle,0.008309551091202174
9.408701999999721,9.408959000000323,0.0002570000006016926,core 0 cpu_frequency,None
9.408959000000323,9.42461000000003,0.015650999999706983,core 0 cpu_idle,0.0004254067007920356
9.42461000000003,9.424708999999893,9.899999986373587e-05,core 0 cpu_frequency,None
9.424708999999893,9.432074999999713,0.0073659999998199055,core 0 cpu_idle,0.0002002137727951049
9.432074999999713,9.435696000000462,0.0036210000007486087,core 0 cpu_frequency,None
9.435696000000462,9.455998000000363,0.020301999999901454,core 0 cpu_idle,0.0005518246015973215
9.455998000000363,9.456089999999676,9.199999931297498e-05,core 0 cpu_frequency,None
9.456089999999676,9.472069999999803,0.015980000000126893,core 0 cpu_idle,0.0004343491840034491
9.472069999999803,9.472123000000465,5.300000066199573e-05,core 0 cpu_frequency,None
9.472123000000465,9.476042999999663,0.003919999999197898,core 0 cpu_idle,0.00010654873597819825
9.476042999999663,9.476195000000189,0.0001520000005257316,core 0 cpu_frequency,None
9.476195000000189,9.476259000000027,6.399999983841553e-05,core 0 cpu_idle,1.739571195608005e-06
9.476259000000027,9.476348000000144,8.900000011635711e-05,core 0 cpu_frequency,None
9.476348000000144,9.487036999999873,0.010688999999729276,core 0 cpu_idle,0.00029053557119264155
9.487036999999873,9.487079000000449,4.200000057608122e-05,core 0 cpu_frequency,None
9.487079000000449,9.492060999999921,0.004981999999472464,core 0 cpu_idle,0.00013541474558566115
9.492060999999921,9.492275999999947,0.00021500000002561137,core 0 cpu_frequency,None
9.492275999999947,9.499550000000454,0.0072740000005069305,core 0 cpu_idle,0.0001977131392137788
9.499550000000454,9.499737000000096,0.00018699999964155722,core 0 cpu_frequency,None
9.499737000000096,9.499998000000232,0.0002610000001368462,core 0 cpu_idle,7.09418880371959e-06
9.499998000000232,9.500162999999702,0.0001649999994697282,core 0 cpu_frequency,None
9.500162999999702,9.500340999999935,0.00017800000023271423,core 0 cpu_frequency,None
