Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,182.454,182.454,screen dark,51.22334015640001
0.0,1.6436840000000075,1.6436840000000075,core 0 cpu_idle start,0.044564546818400205
1.6436840000000075,1.9574999999999818,0.31381599999997434,core 0 cpu_idle,0.008508367681599304
1.9574999999999818,1.9856029999999691,0.028102999999987333,core 0 cpu_frequency,None
1.9856029999999691,2.037493999999981,0.0518910000000119,core 0 cpu_idle,0.0014068999266003226
2.037493999999981,2.0376359999999636,0.00014199999998254498,core 0 cpu_frequency,None
2.0376359999999636,2.0377090000000067,7.300000004306639e-05,core 0 cpu_frequency,None
2.0377090000000067,2.0574929999999654,0.019783999999958723,core 0 cpu_idle,0.0005363956783988809
2.0574929999999654,2.0617259999999646,0.004232999999999265,core 0 cpu_frequency,None
2.0617259999999646,2.1174839999999904,0.05575800000002573,core 0 cpu_idle,0.0015117443508006977
2.1174839999999904,2.1175039999999967,2.0000000006348273e-05,core 0 cpu_frequency,None
2.1175039999999967,2.1374959999999987,0.019992000000002008,core 0 cpu_idle,0.0005420350992000545
2.1374959999999987,2.1419029999999566,0.004406999999957861,core 0 cpu_frequency,None
2.1419029999999566,2.664972999999975,0.5230700000000184,core 0 cpu_idle,0.014181787682000497
2.664972999999975,2.6651469999999904,0.00017400000001543958,core 0 cpu_frequency,None
2.6651469999999904,2.6657789999999864,0.0006319999999959691,core 0 cpu_idle,1.7135163199890713e-05
2.6657789999999864,2.66969499999999,0.003916000000003805,core 0 cpu_frequency,None
2.66969499999999,2.7718799999999533,0.10218499999996311,core 0 cpu_idle,0.002770501030999
2.7718799999999533,2.772174000000007,0.0002940000000535292,core 0 cpu_frequency,None
2.772174000000007,2.7744480000000067,0.0022739999999998872,core 0 cpu_idle,6.165405239999694e-05
2.7744480000000067,2.781840999999986,0.007392999999979111,core 0 cpu_frequency,None
2.781840999999986,3.260830999999996,0.47899000000001024,core 0 cpu_idle,0.012986664274000278
3.260830999999996,3.2609659999999963,0.00013500000000021828,core 0 cpu_frequency,None
3.2609659999999963,3.2679039999999873,0.006937999999991007,core 0 cpu_idle,0.00018810721879975617
3.2679039999999873,3.26799299999999,8.900000000267028e-05,core 0 cpu_frequency,None
3.26799299999999,3.2704969999999776,0.0025039999999876272,core 0 cpu_idle,6.788995039966454e-05
3.2704969999999776,3.270604999999989,0.0001080000000115433,core 0 cpu_frequency,None
3.270604999999989,3.2782849999999826,0.00767999999999347,core 0 cpu_idle,0.00020822476799982296
3.2782849999999826,3.281774999999982,0.003489999999999327,core 0 cpu_frequency,None
3.281774999999982,3.2900249999999573,0.008249999999975444,core 0 cpu_idle,0.0002236789499993342
3.2900249999999573,3.2901619999999525,0.00013699999999516876,core 0 cpu_frequency,None
3.2901619999999525,3.297538999999972,0.007377000000019507,core 0 cpu_idle,0.00020000965020052888
3.297538999999972,3.3075059999999894,0.009967000000017379,core 0 cpu_frequency,None
3.3075059999999894,3.3146109999999567,0.007104999999967276,core 0 cpu_frequency,None
3.3146109999999567,3.3380429999999706,0.023432000000013886,core 0 cpu_idle,0.0006353024432003765
3.3380429999999706,3.338077999999996,3.500000002532033e-05,core 0 cpu_frequency,None
3.338077999999996,4.337493999999992,0.9994159999999965,core 0 cpu_idle,0.027096766241599908
4.337493999999992,4.352514999999983,0.015020999999990181,core 0 cpu_frequency,None
4.352514999999983,4.381392000000005,0.02887700000002269,core 0 cpu_idle,0.0007829305502006153
4.381392000000005,4.382886999999982,0.0014949999999771535,core 0 cpu_frequency,None
4.382886999999982,4.647509999999954,0.26462299999997185,core 0 cpu_idle,0.007174617549799237
4.647509999999954,4.723855999999955,0.07634600000000091,core 0 cpu_frequency,None
4.723855999999955,4.737498999999957,0.013643000000001848,core 0 cpu_idle,0.00036989720180005014
4.737498999999957,4.737585999999965,8.700000000771979e-05,core 0 cpu_frequency,None
4.737585999999965,4.867497999999955,0.12991199999999026,core 0 cpu_idle,0.0035222520911997357
4.867497999999955,4.868925999999988,0.0014280000000326254,core 0 cpu_frequency,None
4.868925999999988,4.88051999999999,0.011594000000002325,core 0 cpu_idle,0.00031434348440006305
4.88051999999999,4.88236999999998,0.0018499999999903594,core 0 cpu_frequency,None
4.88236999999998,5.040144999999995,0.1577750000000151,core 0 cpu_idle,0.0042776904650004095
5.040144999999995,5.040403999999967,0.00025899999997136547,core 0 cpu_frequency,None
5.040403999999967,5.075236999999959,0.0348329999999919,core 0 cpu_idle,0.0009444131957997803
5.075236999999959,5.075289999999995,5.300000003671812e-05,core 0 cpu_frequency,None
5.075289999999995,5.339471000000003,0.26418100000000777,core 0 cpu_idle,0.007162633780600211
5.339471000000003,5.34751799999998,0.008046999999976379,core 0 cpu_frequency,None
5.34751799999998,5.354196999999999,0.0066790000000196414,core 0 cpu_frequency,None
5.354196999999999,5.378229999999974,0.024032999999974436,core 0 cpu_idle,0.000651597115799307
5.378229999999974,5.383764999999983,0.005535000000008949,core 0 cpu_frequency,None
5.383764999999983,5.63459899999998,0.25083399999999756,core 0 cpu_idle,0.006800761908399934
5.63459899999998,5.635083000000009,0.0004840000000285727,core 0 cpu_frequency,None
5.635083000000009,6.097632999999973,0.4625499999999647,core 0 cpu_idle,0.012540933129999043
6.097632999999973,6.227268999999978,0.12963600000000497,core 0 cpu_frequency,None
6.227268999999978,6.346406000000002,0.11913700000002336,core 0 cpu_idle,0.0032301138262006337
6.346406000000002,6.346722999999997,0.0003169999999954598,core 0 cpu_frequency,None
6.346722999999997,6.347914000000003,0.0011910000000057153,core 0 cpu_idle,3.229110660015496e-05
6.347914000000003,6.348019999999963,0.0001059999999597494,core 0 cpu_frequency,None
6.348019999999963,7.9175429999999665,1.5695230000000038,core 0 cpu_idle,0.042553849289800105
7.9175429999999665,7.918300999999985,0.0007580000000189102,core 0 cpu_frequency,None
7.918300999999985,7.938278999999966,0.01997799999998051,core 0 cpu_idle,0.0005416555227994716
7.938278999999966,8.017597999999964,0.07931899999999814,core 0 cpu_frequency,None
8.017597999999964,8.10755899999998,0.08996100000001661,core 0 cpu_idle,0.0024390766086004505
8.10755899999998,8.109725999999966,0.002166999999985819,core 0 cpu_frequency,None
8.109725999999966,8.113554999999963,0.0038289999999960855,core 0 cpu_idle,0.00010381414539989387
8.113554999999963,8.11760099999998,0.004046000000016647,core 0 cpu_frequency,None
8.11760099999998,9.11197999999996,0.9943789999999808,core 0 cpu_idle,0.02696020007539948
9.11197999999996,9.11212599999999,0.00014600000002928937,core 0 cpu_frequency,None
9.11212599999999,9.117489999999975,0.005363999999985936,core 0 cpu_idle,0.00014543198639961868
9.117489999999975,9.117592000000002,0.00010200000002669185,core 0 cpu_frequency,None
9.117592000000002,9.117647999999974,5.599999997230043e-05,core 0 cpu_frequency,None
9.117647999999974,9.35543899999999,0.23779100000001563,core 0 cpu_idle,0.0064471322666004235
9.35543899999999,9.355444999999975,5.999999984851456e-06,core 0 cpu_frequency,None
9.355444999999975,9.357497999999964,0.0020529999999894244,core 0 cpu_idle,5.566216779971327e-05
9.357497999999964,9.371375,0.013877000000036332,core 0 cpu_frequency,None
9.371375,9.424042999999983,0.05266799999998284,core 0 cpu_idle,0.0014279664167995347
9.424042999999983,9.424159999999972,0.00011699999998882049,core 0 cpu_frequency,None
9.424159999999972,9.424409999999966,0.0002499999999940883,core 0 cpu_idle,6.778149999839718e-06
9.424409999999966,9.424521999999968,0.00011200000000144428,core 0 cpu_frequency,None
9.424521999999968,9.439660000000003,0.015138000000035845,core 0 cpu_idle,0.00041043053880097187
9.439660000000003,9.439802999999984,0.00014299999998002022,core 0 cpu_frequency,None
9.439802999999984,9.477493999999979,0.037690999999995256,core 0 cpu_idle,0.0010219010065998714
9.477493999999979,9.478093999999999,0.0006000000000199179,core 0 cpu_frequency,None
9.478093999999999,9.492156999999963,0.014062999999964632,core 0 cpu_idle,0.00038128449379904106
9.492156999999963,9.492219999999975,6.300000001147055e-05,core 0 cpu_frequency,None
9.492219999999975,9.492370999999991,0.00015100000001666558,core 0 cpu_idle,4.094002600451847e-06
9.492370999999991,9.49239799999998,2.6999999988674972e-05,core 0 cpu_frequency,None
9.49239799999998,9.492674999999963,0.00027699999998276326,core 0 cpu_frequency,None
9.492674999999963,9.492726000000005,5.1000000041767635e-05,core 0 cpu_frequency,None
9.492726000000005,9.49959899999999,0.006872999999984586,core 0 cpu_idle,0.00018634489979958208
9.49959899999999,9.499791999999957,0.0001929999999674692,core 0 cpu_frequency,None
9.499791999999957,9.501152999999988,0.0013610000000312539,core 0 cpu_idle,3.6900248600847376e-05
9.501152999999988,9.501367999999957,0.00021499999996876795,core 0 cpu_frequency,None
9.501367999999957,9.50163699999996,0.0002690000000029613,core 0 cpu_frequency,None
9.50163699999996,9.503781000000004,0.0021440000000438886,core 0 cpu_idle,5.8129414401189936e-05
9.503781000000004,9.50403799999998,0.000256999999976415,core 0 cpu_frequency,None
9.50403799999998,9.504597999999987,0.0005600000000072214,core 0 cpu_frequency,None
9.504597999999987,9.508042999999986,0.003444999999999254,core 0 cpu_idle,9.340290699997979e-05
9.508042999999986,9.508182999999974,0.0001399999999875945,core 0 cpu_frequency,None
9.508182999999974,9.508321999999964,0.00013899999999011925,core 0 cpu_frequency,None
9.508321999999964,9.509130999999968,0.0008090000000038344,core 0 cpu_idle,2.1934093400103963e-05
9.509130999999968,9.509335999999962,0.00020499999999401552,core 0 cpu_frequency,None
9.509335999999962,9.509402999999963,6.700000000137152e-05,core 0 cpu_frequency,None
9.509402999999963,9.509473999999955,7.099999999127249e-05,core 0 cpu_frequency,None
9.509473999999955,9.509581999999966,0.0001080000000115433,core 0 cpu_frequency,None
9.509581999999966,9.509630999999956,4.899999998997373e-05,core 0 cpu_idle,1.3285173997281618e-06
9.509630999999956,9.509718999999961,8.800000000519503e-05,core 0 cpu_frequency,None
9.509718999999961,9.510000999999988,0.0002820000000269829,core 0 cpu_frequency,None
9.510000999999988,9.510041000000001,4.0000000012696546e-05,core 0 cpu_frequency,None
9.510041000000001,9.510104999999953,6.399999995210237e-05,core 0 cpu_frequency,None
9.510104999999953,9.510237999999958,0.0001330000000052678,core 0 cpu_frequency,None
9.510237999999958,9.510351999999955,0.00011399999999639476,core 0 cpu_frequency,None
9.510351999999955,9.510416999999961,6.500000000642103e-05,core 0 cpu_frequency,None
9.510416999999961,9.510440999999958,2.3999999996249244e-05,core 0 cpu_frequency,None
9.510440999999958,9.51118299999996,0.0007420000000024629,core 0 cpu_idle,2.0117549200066776e-05
9.51118299999996,9.511232000000007,4.900000004681715e-05,core 0 cpu_frequency,None
9.511232000000007,9.511464999999987,0.00023299999998016574,core 0 cpu_frequency,None
9.511464999999987,9.51367799999997,0.002212999999983367,core 0 cpu_idle,6.000018379954904e-05
9.51367799999997,9.513724999999965,4.6999999995023245e-05,core 0 cpu_frequency,None
9.513724999999965,9.513847999999996,0.00012300000003051537,core 0 cpu_frequency,None
9.513847999999996,9.514370999999983,0.0005229999999869506,core 0 cpu_idle,1.4179889799646197e-05
9.514370999999983,9.514391999999987,2.1000000003823516e-05,core 0 cpu_frequency,None
9.514391999999987,9.514508999999975,0.00011699999998882049,core 0 cpu_frequency,None
9.514508999999975,9.538046000000008,0.023537000000033004,core 0 cpu_idle,0.0006381492662008948
9.538046000000008,9.538069000000007,2.2999999998774e-05,core 0 cpu_frequency,None
