Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,181.094,181.094,screen dark,50.585747614800006
0,181.094,181.094,wifi running,1.181909991
0.0,1.9102799999991475,1.9102799999991475,core 0 cpu_idle start,0.051532095335977
1.9102799999991475,181.817,179.90672000000086,core 0 cpu_idle,4.853199660064023
0.0,1.9103559999994104,1.9103559999994104,core 1 cpu_idle start,0.05153414552718409
1.9103559999994104,181.817,179.9066440000006,core 1 cpu_idle,4.853197609872816
0.0,2.5662249999995765,2.5662249999995765,core 2 cpu_idle start,0.06922699884498858
2.5662249999995765,181.817,179.25077500000043,core 2 cpu_idle,4.835504756555012
0.0,2.0062219999990702,2.0062219999990702,core 3 cpu_idle start,0.05412024591637492
2.0062219999990702,181.817,179.81077800000094,core 3 cpu_idle,4.850611509483625
0.0,2.0068729999993593,2.0068729999993593,core 4 cpu_idle start,0.054137807422582715
2.0068729999993593,181.817,179.81012700000065,core 4 cpu_idle,4.850593947977417
0.0,3.5864709999996194,3.5864709999996194,core 5 cpu_idle start,0.09674935899018973
3.5864709999996194,181.817,178.2305290000004,core 5 cpu_idle,4.80798239640981
