Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,180.384,180.384,screen dark,51.1633240704
0.0,1.5600169999999025,1.5600169999999025,core 0 cpu_idle start,0.04273136165719733
1.5600169999999025,1.9690959999999222,0.40907900000001973,core 0 cpu_idle,0.01120532833640054
1.9690959999999222,2.0122829999999112,0.043186999999988984,core 0 cpu_frequency,None
2.0122829999999112,2.0291149999999334,0.016832000000022163,core 0 cpu_idle,0.000461055411200607
2.0291149999999334,2.029630999999995,0.0005160000000614673,core 0 cpu_frequency,None
2.029630999999995,2.0343079999998963,0.004676999999901454,core 0 cpu_frequency,None
2.0343079999998963,2.7035719999998946,0.6692639999999983,core 0 cpu_idle,0.01833221178239995
2.7035719999998946,2.7038139999999657,0.00024200000007112976,core 0 cpu_frequency,None
2.7038139999999657,2.7091049999999086,0.005290999999942869,core 0 cpu_idle,0.00014492895559843508
2.7091049999999086,2.7133969999999863,0.004292000000077678,core 0 cpu_frequency,None
2.7133969999999863,3.32673699999998,0.6133399999999938,core 0 cpu_idle,0.01680036394399983
3.32673699999998,3.3269919999999047,0.0002549999999246211,core 0 cpu_frequency,None
3.3269919999999047,3.329110999999898,0.0021189999999933207,core 0 cpu_idle,5.804280039981704e-05
3.329110999999898,3.329670999999962,0.0005600000000640648,core 0 cpu_frequency,None
3.329670999999962,3.35938299999998,0.029712000000017724,core 0 cpu_idle,0.0008138592192004855
3.35938299999998,3.3595599999999877,0.0001770000000078653,core 0 cpu_frequency,None
3.3595599999999877,3.3691429999998945,0.00958299999990686,core 0 cpu_idle,0.00026249370279744875
3.3691429999998945,3.3697369999999864,0.0005940000000919099,core 0 cpu_frequency,None
3.3697369999999864,4.3921249999999645,1.022387999999978,core 0 cpu_idle,0.028004843140799398
4.3921249999999645,4.39238899999998,0.0002640000000155851,core 0 cpu_frequency,None
4.39238899999998,4.399000000000001,0.006611000000020795,core 0 cpu_idle,0.00018108586760056959
4.399000000000001,4.399480999999923,0.0004809999999224601,core 0 cpu_frequency,None
4.399480999999923,4.41294999999991,0.013468999999986409,core 0 cpu_idle,0.00036893746039962766
4.41294999999991,4.413267999999903,0.00031799999999293505,core 0 cpu_frequency,None
4.413267999999903,4.622523000000001,0.20925500000009833,core 0 cpu_idle,0.005731829258002693
4.622523000000001,4.622779999999921,0.00025699999991957156,core 0 cpu_frequency,None
4.622779999999921,4.6334379999999555,0.010658000000034917,core 0 cpu_idle,0.00029193967280095645
4.6334379999999555,4.639955999999984,0.0065180000000282234,core 0 cpu_frequency,None
4.639955999999984,4.640233999999964,0.0002779999999802385,core 0 cpu_frequency,None
4.640233999999964,4.675511999999912,0.035277999999948406,core 0 cpu_idle,0.0009663208647985867
4.675511999999912,4.6756509999999025,0.00013899999999011925,core 0 cpu_frequency,None
4.6756509999999025,4.735245999999961,0.05959500000005846,core 0 cpu_idle,0.0016324024020016013
4.735245999999961,4.735627999999906,0.0003819999999450374,core 0 cpu_frequency,None
4.735627999999906,4.759411,0.023783000000094034,core 0 cpu_idle,0.0006514544228025757
4.759411,4.759505999999988,9.499999998752173e-05,core 0 cpu_frequency,None
4.759505999999988,4.789109999999937,0.029603999999949338,core 0 cpu_idle,0.0008109009263986123
4.789109999999937,4.866011999999955,0.07690200000001823,core 0 cpu_frequency,None
4.866011999999955,4.889123999999924,0.023111999999969157,core 0 cpu_idle,0.0006330746591991552
4.889123999999924,4.916199000000006,0.027075000000081673,core 0 cpu_frequency,None
4.916199000000006,5.3491789999999355,0.43297999999992953,core 0 cpu_idle,0.01186001496799807
5.3491789999999355,5.3559479999998985,0.0067689999999629435,core 0 cpu_frequency,None
5.3559479999998985,5.376380999999924,0.02043300000002546,core 0 cpu_idle,0.0005596925628006973
5.376380999999924,5.376457999999957,7.700000003296736e-05,core 0 cpu_frequency,None
