Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,180.367,180.367,screen dark,50.66058112500001
0.0,1.5570960000000014,1.5570960000000014,core 0 cpu_idle start,0.042236229000000035
1.5570960000000014,1.9744810000001962,0.41738500000019485,core 0 cpu_idle,0.011321568125005285
1.9744810000001962,1.997859999999946,0.023378999999749794,core 0 cpu_frequency,None
1.997859999999946,2.6619650000002366,0.6641050000002906,core 0 cpu_idle,0.01801384812500788
2.6619650000002366,2.6622470000002068,0.00028199999997013947,core 0 cpu_frequency,None
2.6622470000002068,2.687575999999808,0.025328999999601365,core 0 cpu_idle,0.000687049124989187
2.687575999999808,2.6876750000001266,9.900000031848322e-05,core 0 cpu_frequency,None
2.6876750000001266,3.312355000000025,0.6246799999998984,core 0 cpu_idle,0.016944444999997244
3.312355000000025,3.3124040000002424,4.9000000217347406e-05,core 0 cpu_frequency,None
3.3124040000002424,3.315078999999969,0.002674999999726424,core 0 cpu_idle,7.255937499257925e-05
3.315078999999969,3.3389189999998052,0.023839999999836436,core 0 cpu_frequency,None
3.3389189999998052,4.244513000000097,0.905594000000292,core 0 cpu_idle,0.02456423725000792
4.244513000000097,4.24922800000013,0.004715000000032887,core 0 cpu_frequency,None
4.24922800000013,4.254003999999895,0.00477599999976519,core 0 cpu_idle,0.0001295489999936308
4.254003999999895,4.255380000000059,0.0013760000001639128,core 0 cpu_frequency,None
4.255380000000059,4.613589000000047,0.358208999999988,core 0 cpu_idle,0.009716419124999674
4.613589000000047,4.613883999999871,0.0002949999998236308,core 0 cpu_frequency,None
4.613883999999871,4.614615999999842,0.0007319999999708671,core 0 cpu_idle,1.985549999920977e-05
4.614615999999842,4.615077999999812,0.0004619999999704305,core 0 cpu_frequency,None
4.615077999999812,4.676836999999978,0.06175900000016554,core 0 cpu_idle,0.0016752128750044902
4.676836999999978,4.677122000000054,0.00028500000007625204,core 0 cpu_frequency,None
4.677122000000054,4.70470800000021,0.027586000000155764,core 0 cpu_idle,0.0007482702500042251
4.70470800000021,4.704768000000058,5.999999984851456e-05,core 0 cpu_frequency,None
4.704768000000058,4.734511000000111,0.029743000000053144,core 0 cpu_idle,0.0008067788750014415
4.734511000000111,4.823836999999912,0.08932599999980084,core 0 cpu_frequency,None
4.823836999999912,4.834475000000111,0.0106380000001991,core 0 cpu_idle,0.0002885557500054006
4.834475000000111,4.83471099999997,0.00023599999985890463,core 0 cpu_frequency,None
4.83471099999997,4.834737000000132,2.6000000161729986e-05,core 0 cpu_frequency,None
4.834737000000132,4.840804999999818,0.006067999999686435,core 0 cpu_idle,0.00016459449999149455
4.840804999999818,4.841584000000239,0.0007790000004206377,core 0 cpu_frequency,None
4.841584000000239,5.314611000000241,0.47302700000000186,core 0 cpu_idle,0.012830857375000051
5.314611000000241,5.325507000000016,0.010895999999775086,core 0 cpu_frequency,None
5.325507000000016,5.335411999999906,0.009904999999889696,core 0 cpu_idle,0.000268673124997008
5.335411999999906,5.338647000000037,0.0032350000001315493,core 0 cpu_frequency,None
5.338647000000037,6.0446179999999,0.7059709999998631,core 0 cpu_idle,0.019149463374996286
6.0446179999999,6.057952999999998,0.013335000000097352,core 0 cpu_frequency,None
6.057952999999998,6.078198000000157,0.020245000000159052,core 0 cpu_idle,0.0005491456250043143
6.078198000000157,6.163924999999836,0.08572699999967881,core 0 cpu_frequency,None
6.163924999999836,6.739306999999826,0.5753819999999905,core 0 cpu_idle,0.015607236749999743
6.739306999999826,6.740237999999863,0.0009310000000368746,core 0 cpu_frequency,None
6.740237999999863,6.740898999999899,0.000661000000036438,core 0 cpu_idle,1.792962500098838e-05
6.740898999999899,6.743688999999904,0.002790000000004511,core 0 cpu_frequency,None
6.743688999999904,9.390968000000157,2.6472790000002533,core 0 cpu_idle,0.07180744287500687
9.390968000000157,9.391052999999829,8.499999967170879e-05,core 0 cpu_frequency,None
9.391052999999829,9.391176000000087,0.00012300000025788904,core 0 cpu_idle,3.33637500699524e-06
9.391176000000087,9.391226000000188,5.000000010113581e-05,core 0 cpu_frequency,None
9.391226000000188,9.406930999999986,0.01570499999979802,core 0 cpu_idle,0.00042599812499452127
9.406930999999986,9.407047000000148,0.0001160000001618755,core 0 cpu_frequency,None
9.407047000000148,9.414479000000028,0.007431999999880645,core 0 cpu_idle,0.0002015929999967625
9.414479000000028,9.42033900000024,0.005860000000211585,core 0 cpu_frequency,None
9.42033900000024,9.421104999999898,0.0007659999996576516,core 0 cpu_idle,2.07777499907138e-05
9.421104999999898,9.421237999999903,0.0001330000000052678,core 0 cpu_frequency,None
9.421237999999903,9.454482999999982,0.03324500000007902,core 0 cpu_idle,0.0009017706250021433
9.454482999999982,9.454537000000073,5.400000009103678e-05,core 0 cpu_frequency,None
9.454537000000073,9.47436800000014,0.019831000000067434,core 0 cpu_idle,0.0005379158750018292
9.47436800000014,9.475042999999914,0.0006749999997737177,core 0 cpu_frequency,None
9.475042999999914,9.475640999999996,0.0005980000000818109,core 0 cpu_idle,1.622075000221912e-05
9.475640999999996,9.475855000000138,0.00021400000014182297,core 0 cpu_frequency,None
9.475855000000138,9.475883000000067,2.7999999929306796e-05,core 0 cpu_frequency,None
9.475883000000067,9.477582999999868,0.0016999999998006388,core 0 cpu_idle,4.611249999459233e-05
9.477582999999868,9.477700999999797,0.00011799999992945231,core 0 cpu_frequency,None
9.477700999999797,9.48097000000007,0.0032690000002730812,core 0 cpu_frequency,None
9.48097000000007,9.487026000000242,0.00605600000017148,core 0 cpu_idle,0.0001642690000046514
